"origin","destination","count"
"m_del","m_kam",1
"m_del","m_bho",1
"m_del","m_kol",1
"m_del","m_hyd",1
"m_del","m_utt",1
"m_del","jat",1
"m_del","jbp",1
"m_del","juc",1
"m_del","klk",1
"m_del","ldh",1
"m_del","m_luc",1
"m_del","m_luc",1
"m_del","m_che",1
"m_del","mldt",1
"m_del","moga",1
"m_del","m_var",1
"m_del","nhln",1
"m_del","m_jal",1
"m_del","pdy",1
"m_del","puri",1
"m_del","rgd",1
"m_del","m_pat",1
"m_del","m_ran",1
"m_del","rok",1
"m_del","m_ban",1
"m_del","m_kol",1
"m_del","m_ana",1
"m_del","m_thi",1
"m_del","m_una",1
"m_del","uhp",1
"ndt","m_kac",1
"ndt","m_uda",1
"m_nan","m_amr",1
"m_nan","m_aur",1
"m_nan","m_aur",1
"m_nan","m_bik",1
"m_nan","m_gre",1
"m_nan","m_pun",1
"m_nan","m_hyd",1
"m_nan","m_gre",1
"m_nan","m_pun",1
"m_nan","m_ban",1
"m_nan","sbp",1
"m_nan","sgnr",1
"m_nan","m_kol",1
"m_nan","m_una",1
"m_nan","m_vis",1
"m_nag","m_ahm",1
"m_nag","m_jal",1
"m_nag","m_bil",1
"m_nag","m_bil",1
"m_nag","m_gre",1
"m_nag","cwa",1
"m_nag","m_ind",1
"m_nag","jbp",1
"m_nag","jp",1
"m_nag","kop",1
"m_nag","m_pun",1
"m_nag","rewa",1
"m_nag","m_hyd",1
"m_nag","m_sol",1
"nhln","m_kam",1
"nhln","m_del",1
"m_mal","m_thi",1
"m_jal","m_eas",1
"m_jal","m_pat",1
"m_jal","m_kol",1
"m_jal","m_che",1
"m_jal","m_del",1
"m_jal","m_ran",1
"m_jal","m_kol",1
"m_jal","smi",1
"m_jal","m_uda",1
"nldm","m_kol",1
"nldm","m_luc",1
"m_jal","m_kol",1
"m_wes","m_hyd",1
"m_wes","m_nas",1
"m_wes","m_chi",1
"m_wes","m_vis",1
"m_nas","m_che",1
"m_nas","m_wes",1
"m_tin","m_bik",1
"m_tin","m_pat",1
"ntv","m_dur",1
"nzb","m_gre",1
"nzb","m_pun",1
"nzb","m_sol",1
"m_del","m_ahm",1
"m_del","aii",1
"m_del","m_gre",1
"m_del","m_gre",1
"m_del","m_jal",1
"m_del","m_kan",1
"m_del","m_coi",1
"m_del","m_dur",1
"m_del","ers",1
"m_del","m_bho",1
"m_del","m_hyd",1
"m_del","m_ind",1
"m_del","jbp",1
"m_del","jhs",1
"m_del","kop",1
"m_del","kota",1
"m_del","m_gre",1
"m_del","m_che",1
"m_del","mdu",1
"m_del","m_pra",1
"m_del","m_mys",1
"m_del","m_pun",1
"m_del","m_rai",1
"m_del","m_rai",1
"m_del","m_ban",1
"m_del","m_hyd",1
"m_del","m_chi",1
"m_del","m_thi",1
"m_del","m_uda",1
"m_del","m_sou",1
"m_del","m_vis",1
"m_del","m_ban",1
"m_kac","m_ahm",1
"m_kac","m_gre",1
"m_kac","m_var",1
"m_kac","m_bha",1
"m_kac","m_deh",1
"m_kac","ers",1
"m_kac","m_kam",1
"m_kac","gkp",1
"m_kac","m_kol",1
"m_kac","jp",1
"m_kac","ndt",1
"m_kac","puri",1
"m_kac","rmm",1
"m_kac","m_una",1
"m_kac","m_tho",1
"m_nil","m_nil",1
"m_par","kop",1
"m_par","m_pat",1
"m_pra","m_bho",1
"m_pra","m_del",1
"m_pra","m_gre",1
"pbr","m_gre",1
"pbr","m_del",1
"pbr","m_kol",1
"pbr","m_thi",1
"pbr","mfp",1
"pbr","m_hyd",1
"pbr","m_kol",1
"pdy","bbs",1
"pdy","m_kan",1
"pdy","m_gre",1
"pdy","m_kol",1
"pdy","m_dak",1
"pdy","m_che",1
"pdy","m_del",1
"pdy","m_ban",1
"m_mal","m_thi",1
"m_bha","m_gre",1
"plni","m_che",1
"m_pat","m_ahm",1
"m_pat","bbs",1
"m_pat","m_gre",1
"m_pat","m_dha",1
"m_pat","m_bil",1
"m_pat","m_bil",1
"m_pat","m_dha",1
"m_pat","ers",1
"m_pat","m_ran",1
"m_pat","m_kol",1
"m_pat","kir",1
"m_pat","m_kol",1
"m_pat","kota",1
"m_pat","mldt",1
"m_pat","mrij",1
"m_pat","m_par",1
"m_pat","m_pun",1
"m_pat","puri",1
"m_pat","m_ran",1
"m_pat","m_ban",1
"m_pat","m_hyd",1
"m_pat","m_son",1
"m_pat","shc",1
"m_pat","m_kol",1
"m_pat","m_sou",1
"m_pat","cdg",1
"m_pat","m_ban",1
"prdp","m_kol",1
"prdp","m_vis",1
"m_all","m_bar",1
"prr","m_kol",1
"prr","kgp",1
"prr","vm",1
"ptk","m_del",1
"m_pun","m_ahm",1
"m_pun","m_amr",1
"m_pun","bbs",1
"m_pun","m_jod",1
"m_pun","m_kac",1
"m_pun","m_pun",1
"m_pun","m_jal",1
"m_pun","m_bil",1
"m_pun","m_bil",1
"m_pun","m_gre",1
"m_pun","dbg",1
"m_pun","ers",1
"m_pun","gkp",1
"m_pun","gwl",1
"m_pun","m_ran",1
"m_pun","m_kol",1
"m_pun","m_hyd",1
"m_pun","m_ind",1
"m_pun","jat",1
"m_pun","jbp",1
"m_pun","jp",1
"m_pun","kyq",1
"m_pun","m_luc",1
"m_pun","m_nas",1
"m_pun","m_var",1
"m_pun","m_nan",1
"m_pun","m_nag",1
"m_pun","nzb",1
"m_pun","m_del",1
"m_pun","m_pat",1
"m_pun","m_hyd",1
"m_pun","m_sol",1
"m_pun","m_jun",1
"m_pun","m_jun",1
"puri","m_ahm",1
"puri","aii",1
"puri","bbn",1
"puri","m_bik",1
"puri","bl",1
"puri","m_eas",1
"puri","m_dur",1
"puri","m_kam",1
"puri","m_kac",1
"puri","m_ran",1
"puri","hw",1
"puri","m_kol",1
"puri","m_jod",1
"puri","jyg",1
"puri","kyq",1
"puri","m_gre",1
"puri","m_che",1
"puri","m_del",1
"puri","m_kac",1
"puri","m_pat",1
"puri","sbp",1
"puri","m_kol",1
"puri","m_kol",1
"puri","snsi",1
"puri","m_kol",1
"puri","m_sur",1
"puri","m_chi",1
"puri","m_ban",1
"m_kol","mdu",1
"m_viz","m_ana",1
"m_sol","m_gre",1
"m_sol","mrj",1
"m_sol","m_amr",1
"m_sol","nzb",1
"m_sol","m_ban",1
"m_luc","m_luc",1
"m_kol","m_vis",1
"r","m_dur",1
"r","m_luc",1
"m_gun","m_hyd",1
"rbl","m_gre",1
"m_utt","m_del",1
"m_utt","m_kol",1
"rewa","m_del",1
"rewa","m_bil",1
"rewa","m_bil",1
"rewa","chrm",1
"rewa","m_bho",1
"rewa","m_ind",1
"rewa","jbp",1
"rewa","m_nag",1
"rewa","rjt",1
"rgd","m_var",1
"rgd","m_pat",1
"rgd","m_del",1
"rgda","m_kri",1
"m_rai","g",1
"m_rai","g",1
"m_rai","m_del",1
"m_rai","m_del",1
"m_pat","aii",1
"m_pat","baka",1
"m_pat","m_dur",1
"m_pat","m_ran",1
"m_pat","m_ind",1
"m_pat","m_utt",1
"m_pat","jat",1
"m_pat","m_gre",1
"m_pat","m_del",1
"m_pat","m_tin",1
"rjt","m_coi",1
"rjt","m_del",1
"rjt","rewa",1
"rjt","m_hyd",1
"m_eas","m_chi",1
"m_deh","jat",1
"m_deh","sgnr",1
"rmm","bbs",1
"rmm","m_var",1
"rmm","m_kan",1
"rmm","m_coi",1
"rmm","m_che",1
"rmm","m_kac",1
"rmm","m_chi",1
"rmr","m_gre",1
"rmr","m_var",1
"rmr","cdg",1
"rmr","m_del",1
"rmr","hw",1
"rmr","jsm",1
"rn","m_gre",1
"m_ran","aii",1
"m_ran","bgp",1
"m_ran","m_var",1
"m_ran","dumk",1
"m_ran","m_kol",1
"m_ran","jyg",1
"m_ran","kyq",1
"m_ran","m_gre",1
"m_ran","m_del",1
"m_ran","m_jal",1
"m_ran","m_pat",1
"m_kam","m_dib",1
"rok","m_del",1
"rou","bbs",1
"rou","jat",1
"rou","krpu",1
"rph","m_kol",1
"rph","m_kol",1
"rtm","m_agr",1
"rtm","aii",1
"m_chi","m_aur",1
"m_chi","m_aur",1
"m_pur","m_del",1
"m_pur","m_kol",1
"m_pur","m_hyd",1
"m_sal","m_che",1
"m_ban","aii",1
"m_ban","bbs",1
"m_ban","can",1
"m_ban","m_kan",1
"m_ban","m_eas",1
"m_ban","m_gre",1
"m_ban","m_dib",1
"m_ban","m_dha",1
"m_ban","ers",1
"m_ban","m_kam",1
"m_ban","m_kac",1
"m_ban","m_jod",1
"m_ban","kawr",1
"m_ban","m_hyd",1
"m_ban","m_thi",1
"m_ban","kop",1
"m_ban","m_che",1
"m_ban","m_mys",1
"m_ban","m_kan",1
"m_ban","m_del",1
"m_ban","m_nan",1
"m_ban","m_del",1
"m_ban","m_pat",1
"m_ban","m_shi",1
"m_ban","m_shi",1
"m_ban","m_chi",1
"m_ban","m_dha",1
"sbg","m_pat",1
"sbp","m_var",1
"sbp","m_kol",1
"sbp","m_nan",1
"sbp","puri",1
"sbp","rgda",1
"sbp","m_ban",1
"m_hyd","bbs",1
"m_hyd","m_kha",1
"m_hyd","m_bik",1
"m_hyd","bpq",1
"m_hyd","m_kri",1
"m_hyd","m_eas",1
"m_hyd","m_eas",1
"m_hyd","m_gre",1
"m_hyd","dbg",1
"m_hyd","gdr",1
"m_hyd","m_kam",1
"m_hyd","gkp",1
"m_hyd","m_gun",1
"m_hyd","m_kol",1
"m_hyd","jp",1
"m_hyd","krnt",1
"m_hyd","m_gre",1
"m_hyd","m_nas",1
"m_hyd","m_kri",1
"m_hyd","m_kha",1
"m_hyd","m_nag",1
"m_hyd","m_del",1
"m_hyd","pbr",1
"m_hyd","m_pat",1
"m_hyd","m_pun",1
"m_hyd","m_gun",1
"m_hyd","rjt",1
"m_hyd","m_kol",1
"m_hyd","m_adi",1
"m_hyd","snsi",1
"m_hyd","m_chi",1
"m_hyd","m_dha",1
"m_hyd","m_vis",1
"m_hyd","m_ban",1
"m_tir","m_che",1
"m_kol","aii",1
"m_kol","m_jal",1
"m_kol","asn",1
"m_kol","m_amr",1
"m_kol","m_var",1
"m_kol","bui",1
"m_kol","m_del",1
"m_kol","m_kam",1
"m_kol","jyg",1
"m_kol","m_mur",1
"m_kol","m_koc",1
"m_kol","m_del",1
"m_kol","m_jal",1
"m_kol","m_jal",1
"m_kol","puri",1
"m_kol","rph",1
"m_kol","shc",1
"m_kol","m_uda",1
"sdl","abkp",1
"sgnr","m_del",1
"sgnr","m_kol",1
"sgnr","jat",1
"sgnr","kota",1
"sgnr","m_nan",1
"sgnr","m_deh",1
"sgnr","umb",1
"m_son","m_bar",1
"m_son","m_var",1
"m_son","jbp",1
"m_son","m_pat",1
"m_jal","kir",1
"m_jal","m_jal",1
"shc","m_del",1
"shc","m_amr",1
"shc","m_pat",1
"shc","m_pat",1
"shc","m_kol",1
"m_kol","m_kac",1
"m_kol","m_bok",1
"m_kol","gkp",1
"m_kol","m_gre",1
"m_kol","m_che",1
"m_kol","m_kan",1
"m_kol","m_pat",1
"m_kol","puri",1
"m_kol","m_hyd",1
"m_kol","m_thi",1
"m_kol","m_uda",1
"m_kol","m_vis",1
"m_nag","dbb",1
"sina","m_ana",1
"m_son","m_bar",1
"m_son","m_var",1
"m_adi","m_hyd",1
"sln","m_ahm",1
"sln","m_del",1
"sln","m_gre",1
"m_shi","m_ban",1
"m_shi","m_ban",1
"smi","m_del",1
"smi","m_kol",1
"smi","m_jal",1
"sml","klk",1
"m_una","jbp",1
"m_una","m_kac",1
"snsi","m_kri",1
"snsi","m_gre",1
"snsi","m_gre",1
"snsi","m_kol",1
"snsi","klk",1
"snsi","m_che",1
"snsi","m_mys",1
"snsi","puri",1
"snsi","m_hyd",1
"spc","m_del",1
"m_kol","aii",1
"m_kol","m_del",1
"m_kol","m_dak",1
"m_kol","m_che",1
"m_kol","m_nan",1
"m_kol","pbr",1
"m_kol","prdp",1
"m_kol","prr",1
"m_kol","puri",1
"m_kol","m_chi",1
"sre","m_all",1
"srr","m_thi",1
"m_ana","m_kol",1
"m_ana","m_che",1
"m_sur","m_amr",1
"m_sur","m_gre",1
"m_sur","m_gre",1
"m_sur","bgp",1
"m_sur","m_jal",1
"m_sur","cpr",1
"m_sur","hapa",1
"m_sur","jam",1
"m_sur","mfp",1
"m_sur","m_bha",1
"m_sur","mldt",1
"m_sur","puri",1
"m_sol","bjp",1
"m_sol","m_gre",1
"m_sol","m_dha",1
"m_sol","g",1
"m_sol","kop",1
"m_sol","m_mys",1
"m_sol","m_nag",1
"m_sol","m_pun",1
"m_sol","m_dha",1
"m_sol","m_ban",1
"m_bir","m_kol",1
"m_ana","m_ahm",1
"m_ana","m_del",1
"m_ana","m_bil",1
"m_ana","m_bil",1
"m_ana","cpr",1
"m_ana","m_del",1
"m_ana","klk",1
"m_ana","m_luc",1
"m_ana","m_del",1
"m_ana","m_ban",1
"swv","diva",1
"swv","m_gre",1
"tata","allp",1
"tata","asn",1
"tata","m_amr",1
"tata","m_bil",1
"tata","m_bil",1
"tata","cpr",1
"tata","m_dha",1
"tata","m_pat",1
"tata","m_kol",1
"tata","m_nag",1
"tata","jat",1
"tata","m_vis",1
"tata","m_ban",1
"m_tho","m_che",1
"m_tir","m_bil",1
"m_tir","m_bil",1
"m_tir","m_gre",1
"m_tir","hapa",1
"m_tir","jat",1
"m_tir","m_che",1
"m_tir","tpj",1
"m_bol","m_kol",1
"tj","m_che",1
"m_shi","m_mys",1
"m_shi","m_ban",1
"m_tho","m_coi",1
"m_tho","m_che",1
"m_tho","m_mys",1
"m_tho","m_kac",1
"tpj","m_kol",1
"tpj","m_che",1
"tpj","m_tir",1
"m_chi","m_adi",1
"m_chi","m_amr",1
"m_chi","bbs",1
"m_chi","m_bil",1
"m_chi","m_bil",1
"m_chi","m_coi",1
"m_chi","m_mys",1
"m_chi","m_eas",1
"m_chi","m_ana",1
"m_chi","m_hyd",1
"m_chi","m_hyd",1
"m_chi","kop",1
"m_chi","krmr",1
"m_chi","m_che",1
"m_chi","mq",1
"m_chi","m_kri",1
"m_chi","m_del",1
"m_chi","puri",1
"m_chi","m_eas",1
"m_chi","rmm",1
"m_chi","m_ban",1
"m_chi","m_hyd",1
"m_chi","m_kol",1
"m_chi","m_dha",1
"m_chi","m_vis",1
"m_chi","m_viz",1
"tpu","m_luc",1
"m_thi","can",1
"m_thi","clt",1
"m_thi","m_gre",1
"m_thi","ers",1
"m_thi","m_kam",1
"m_thi","gkp",1
"m_thi","guv",1
"m_thi","m_hyd",1
"m_thi","m_ind",1
"m_thi","m_kor",1
"m_thi","m_gre",1
"m_thi","m_dak",1
"m_thi","m_che",1
"m_thi","m_che",1
"m_thi","m_del",1
"m_thi","m_mal",1
"m_thi","m_del",1
"m_thi","m_mal",1
"m_thi","m_kol",1
"m_thi","srr",1
"m_thi","m_jun",1
"m_thi","m_jun",1
"m_nil","m_coi",1
"m_nil","m_nil",1
"m_dha","m_kri",1
"m_dha","m_thi",1
"m_dha","m_gre",1
"m_dha","m_che",1
"m_dha","mrj",1
"m_dha","m_mys",1
"m_dha","m_del",1
"m_dha","m_ban",1
"m_dha","m_hyd",1
"m_dha","m_sol",1
"m_dha","m_chi",1
"m_dha","m_sou",1
"m_sur","m_var",1
"m_uda","m_ahm",1
"m_uda","m_gre",1
"m_uda","m_del",1
"m_uda","m_ind",1
"m_uda","jp",1
"m_uda","kurj",1
"m_uda","ndt",1
"m_uda","m_jal",1
"m_uda","m_del",1
"m_uda","rtm",1
"m_uda","m_kol",1
"m_uda","m_kol",1
"m_una","hw",1
"m_una","m_del",1
"m_una","m_nan",1
"uhp","m_ahm",1
"uhp","m_del",1
"uhp","m_del",1
"uhp","kota",1
"uhp","m_del",1
"ujn","ak",1
"ujn","m_deh",1
"umb","m_del",1
"umb","mfp",1
"umb","sgnr",1
"vkb","m_gun",1
"m_nag","m_che",1
"m_nag","m_sou",1
"vm","kgp",1
"vm","prr",1
"m_jun","m_ahm",1
"m_jun","m_ahm",1
"m_jun","m_gre",1
"m_jun","m_gre",1
"m_jun","m_pun",1
"m_jun","m_pun",1
"m_jun","m_thi",1
"m_jun","m_thi",1
"m_sou","m_kol",1
"m_sou","m_che",1
"m_sou","m_del",1
"m_sou","m_pat",1
"m_sou","m_ban",1
"m_sou","m_nag",1
"m_sou","m_ban",1
"m_vis","m_amr",1
"m_vis","bbs",1
"m_vis","m_jod",1
"m_vis","m_kri",1
"m_vis","m_eas",1
"m_vis","m_dur",1
"m_vis","m_kac",1
"m_vis","m_gun",1
"m_vis","m_hyd",1
"m_vis","m_ban",1
"m_vis","m_kor",1
"m_vis","krdl",1
"m_vis","m_gre",1
"m_vis","m_che",1
"m_vis","m_kri",1
"m_vis","m_wes",1
"m_vis","m_nan",1
"m_vis","m_wes",1
"m_vis","m_del",1
"m_vis","prdp",1
"m_vis","m_kol",1
"m_vis","m_hyd",1
"m_vis","m_kol",1
"m_vis","snsi",1
"m_vis","tata",1
"m_vis","m_chi",1
"m_viz","m_chi",1
"m_ban","m_ahm",1
"m_ban","bbs",1
"m_ban","bgp",1
"m_ban","bidr",1
"m_ban","m_bik",1
"m_ban","m_bar",1
"m_ban","can",1
"m_ban","m_coi",1
"m_ban","cdg",1
"m_ban","m_del",1
"m_ban","gkp",1
"m_ban","hrr",1
"m_ban","m_ran",1
"m_ban","m_kol",1
"m_ban","m_ind",1
"m_ban","jbp",1
"m_ban","jp",1
"m_ban","kawr",1
"m_ban","m_hyd",1
"m_ban","m_thi",1
"m_ban","m_kor",1
"m_ban","kyq",1
"m_ban","m_luc",1
"m_ban","m_dak",1
"m_ban","m_che",1
"m_ban","mfp",1
"m_ban","m_kri",1
"m_ban","m_del",1
"m_ban","pdy",1
"m_ban","m_pat",1
"m_ban","puri",1
"m_ban","sbp",1
"m_ban","m_hyd",1
"m_ban","m_shi",1
"m_ban","m_sol",1
"m_ban","m_ana",1
"m_ban","tata",1
"m_ban","m_chi",1
"m_ban","m_sou",1
